index,_id,ID,x,y,group,status,time
0,608e5ec60f0d8fee49b9c385,0000021400000214,11843,1582,1,0.0,2021/04/30 21:04:06:614
667105,60992b0bc346bf88cf6ae403,0000021400000214,14454,1068,1,0.0,2021/05/10 14:46:03:792
667668,60992b657600f037c76d9673,0000021400000214,13781,1167,1,0.0,2021/05/10 14:47:33:004
667793,60992b853e229a226d557c3e,0000021400000214,14375,886,1,0.0,2021/05/10 14:48:05:583
668042,60992ba01e5934d162f59bad,0000021400000214,13744,1196,1,0.0,2021/05/10 14:48:32:122
668082,60992bbbee3aae9e0469aedd,0000021400000214,13731,1218,1,0.0,2021/05/10 14:48:59:927
668145,60992bf37c77f2a367b18b88,0000021400000214,13663,1189,1,0.0,2021/05/10 14:49:55:553
669325,609cc41c950efbf8f58dfb6f,0000021400000214,15583,1017,1,0.0,2021/05/13 08:15:56:077
696139,609cca5b423de8f97a8bcb81,0000021400000214,13858,1089,1,0.0,2021/05/13 08:42:35:233
709741,609ccd8d116ff60c5ba926e3,0000021400000214,16394,900,1,0.0,2021/05/13 08:56:13:302
758977,60c4bd2df16f7f52faea6601,0000000000000100,100,202,238,,2021/03/16 13:29:11:127
758978,60c4c0b6f16f7f52faea6602,0000000000000100,100,202,238,,2021/03/15 13:29:11:127
758979,60cb23c7223fdec6b48acbcb,0000021800000218,4757,263,3,0.0,2021/06/17 12:28:23:469
759208,60cb2459223fdec6b48accb0,0000021800000218,4165,515,3,0.0,2021/06/17 12:30:49:130
759687,60cb24a4223fdec6b48ace8f,0000021800000218,4773,210,3,0.0,2021/06/17 12:32:04:895
759725,60cb2e92ab77810bdfe4a918,0000021400000214,6234,1567,3,0.0,2021/06/17 13:14:26:703
759746,60cb2ea2223a338107374049,0000021400000214,6370,522,3,0.0,2021/06/17 13:14:41:997
759859,60cb2ea8223a3381073740ba,0000021800000218,0,0,0,0.0,
759888,60cb2ede223a3381073740d7,0000021400000214,6447,1322,3,0.0,2021/06/17 13:15:42:021
759965,60cb2f3d004b88d6ae252175,0000021400000214,4324,586,3,0.0,2021/06/17 13:17:17:296
759988,60cb2f4dd92bf37501bcf02b,0000021400000214,4324,595,3,0.0,2021/06/17 13:17:33:783
760037,60cb2f5fe253e8c1da65dbdc,0000021400000214,4324,585,3,0.0,2021/06/17 13:17:51:413
760079,60cb2f92d80f5d32e6f21f8e,0000021400000214,6345,949,3,0.0,2021/06/17 13:18:41:889
760141,60cb2fcdab65f9debfe1279e,0000021800000218,4660,310,3,0.0,2021/06/17 13:19:41:922
760183,60cb2ff3757bdb76693d3fed,0000021400000214,6265,952,3,0.0,2021/06/17 13:20:19:360
760204,60cb301d3100dc3f8dd670df,0000021400000214,4324,595,3,0.0,2021/06/17 13:21:01:572
760232,60cb306ac6126be6d157879e,0000021400000214,6449,970,3,0.0,2021/06/17 13:22:18:941
760233,60cb310a7738c72b5b5f6665,0000021400000214,4324,657,3,0.0,2021/06/17 13:24:58:373
760303,60cb311e7904fbf6ccf5a4ce,0000021800000218,4663,306,3,0.0,2021/06/17 13:25:18:629
760345,60cb313cde5ed230145dfb23,0000021400000214,6113,1550,3,0.0,2021/06/17 13:25:48:736
760414,60cb32019d5c6406ac0d5869,0000021400000214,6120,1561,3,0.0,2021/06/17 13:29:05:632
760426,60cb3561eb4f2431c824b8e7,0000021400000214,6342,954,3,0.0,2021/06/17 13:43:29:641
760472,60cb3929e071d445938c129c,0000021400000214,4324,601,2,0.0,2021/06/17 13:59:37:910
760494,60cb3978860358ea2964bed3,0000021400000214,4324,575,2,0.0,2021/06/17 14:00:56:154
760515,60cb39b2fa1ea32bed5c2659,0000021400000214,4324,590,2,0.0,2021/06/17 14:01:54:549
760538,60cb39c84a04f6e97e248f17,0000021400000214,4324,585,2,0.0,2021/06/17 14:02:16:719
760732,60cb3a31fb0484dd81e760a1,0000021400000214,6113,1544,2,0.0,2021/06/17 14:04:01:778
760842,60cb3a80fb1ec6c963cd8bd9,0000021400000214,4324,586,2,0.0,2021/06/17 14:05:20:013
760885,60cb3aa4f21bf9a491cc4ea7,0000021400000214,4324,585,2,0.0,2021/06/17 14:05:56:191
760989,60cb3adf36789c6dcc8c0c66,0000021400000214,6084,1369,2,0.0,2021/06/17 14:06:55:671
761013,60cb3b1ef4205ab8d120d0d0,0000021400000214,6344,949,2,0.0,2021/06/17 14:07:58:728
761094,60cb3b3d92460d12e30af623,0000021800000218,4710,296,2,0.0,2021/06/17 14:08:29:638
761141,60cb3b67a62a603c0dd7113a,0000021400000214,4324,591,2,0.0,2021/06/17 14:09:11:217
761238,60cb3b7c4a096f79836cefbc,0000021400000214,4324,591,2,0.0,2021/06/17 14:09:32:107
761239,60cb4498e7338c1273dd7297,0000021400000214,4324,644,2,0.0,2021/06/17 14:48:24:577
761259,60cb455d7b3d61aa30c3d927,0000021400000214,6233,1052,2,0.0,2021/06/17 14:51:41:718
761288,60cb466ee56f5564cc156942,0000021400000214,4324,636,2,0.0,2021/06/17 14:56:14:766
761342,60cb4b789f279c4addf628e6,0000021800000218,4778,206,2,0.0,2021/06/17 15:17:44:890
761345,60cb4d1f14293efcc06ab343,0000021400000214,5146,1494,2,0.0,2021/06/17 15:24:47:299
761448,60cb4ed33544ca77a3f18cd7,0000021800000218,4776,193,2,0.0,2021/06/17 15:32:03:255
761504,60cb4f39ab56d803c41db153,0000021800000218,4776,232,2,0.0,2021/06/17 15:33:45:880
761573,60cb5581ad17394ee5ff5fcd,0000021800000218,4648,316,2,0.0,2021/06/17 16:00:33:754
761691,60cb5587ad17394ee5ff6043,0000021400000214,4324,772,2,0.0,2021/06/17 16:00:39:069
761850,60cb558bad17394ee5ff60e2,0000021800000218,4664,301,2,0.0,2021/06/17 16:00:43:073
782200,60cb57fead17394ee5ffb060,0000021800000218,4675,295,2,0.0,2021/06/17 16:01:53:074
782548,60cb5808ad17394ee5ffb1bc,0000021800000218,4684,291,2,0.0,2021/06/17 16:03:07:766
782566,60cb5809ad17394ee5ffb1ce,0000021800000218,4700,276,2,0.0,2021/06/17 16:04:09:596
783104,60cb581aad17394ee5ffb3e8,0000021800000218,4709,273,2,0.0,2021/06/17 16:04:41:080
784228,60cb583cad17394ee5ffb84c,0000021800000218,4697,282,2,0.0,2021/06/17 16:05:23:135
787662,60cb589ead17394ee5ffc5b6,0000021800000218,4714,266,2,0.0,2021/06/17 16:05:28:948
789750,60cb58dcad17394ee5ffcdde,0000021800000218,4724,255,2,0.0,2021/06/17 16:05:48:828
789792,60cb58ddad17394ee5ffce08,0000021800000218,4734,245,2,0.0,2021/06/17 16:05:59:274
789958,60cb58e2ad17394ee5ffceae,0000021800000218,4745,235,2,0.0,2021/06/17 16:06:45:964
790056,60cb58e4ad17394ee5ffcf10,0000021800000218,4729,249,2,0.0,2021/06/17 16:07:51:288
790350,60cb58ebad17394ee5ffd036,0000021800000218,4738,239,2,0.0,2021/06/17 16:08:54:308
790812,60cb58fbad17394ee5ffd204,0000021800000218,4768,216,2,0.0,2021/06/17 16:09:17:643
791386,60cb590dad17394ee5ffd442,0000021800000218,4772,212,2,0.0,2021/06/17 16:10:28:833
791926,60cb591dad17394ee5ffd65e,0000021800000218,4751,228,2,0.0,2021/06/17 16:10:33:506
792340,60cb592cad17394ee5ffd7fc,0000021800000218,4755,221,2,0.0,2021/06/17 16:10:37:008
792420,60cb5930ad17394ee5ffd84c,0000021800000218,4768,210,2,0.0,2021/06/17 16:10:40:555
793099,60cb5943ad17394ee5ffdaf3,0000021400000214,4324,768,2,0.0,2021/06/17 16:01:27:061
794090,60cb595dad17394ee5ffded2,0000021800000218,4763,220,2,0.0,2021/06/17 16:10:52:214
794118,60cb595ead17394ee5ffdeee,0000021800000218,4765,224,2,0.0,2021/06/17 16:11:01:539
794183,60cb5960ad17394ee5ffdf2f,0000021400000214,4324,771,2,0.0,2021/06/17 16:01:38:550
794255,60cb5963ad17394ee5ffdf77,0000021400000214,4324,771,2,0.0,2021/06/17 16:01:52:566
794288,60cb5964ad17394ee5ffdf98,0000021800000218,4770,214,2,0.0,2021/06/17 16:11:10:891
794317,60cb5965ad17394ee5ffdfb5,0000021400000214,4324,769,2,0.0,2021/06/17 16:01:57:264
794360,60cb5966ad17394ee5ffdfe0,0000021800000218,4776,207,2,0.0,2021/06/17 16:11:20:230
794566,60cb596cad17394ee5ffe0ae,0000021800000218,4777,211,2,0.0,2021/06/17 16:11:21:411
796380,60cb59abad17394ee5ffe7c4,0000021800000218,4754,227,2,0.0,2021/06/17 16:11:38:845
796418,60cb59acad17394ee5ffe7ea,0000021800000218,4739,241,2,0.0,2021/06/17 16:12:12:698
799478,60cb5a05ad17394ee5fff3de,0000021800000218,4719,259,2,0.0,2021/06/17 16:13:50:765
800944,60cb5a3dad17394ee5fff998,0000021800000218,4729,247,2,0.0,2021/06/17 16:14:52:583
801310,60cb5a47ad17394ee5fffb06,0000021800000218,4740,243,2,0.0,2021/06/17 16:14:53:783
801430,60cb5a4bad17394ee5fffb7e,0000021800000218,4729,251,2,0.0,2021/06/17 16:14:58:418
801876,60cb5a5cad17394ee5fffd3c,0000021800000218,4709,271,2,0.0,2021/06/17 16:15:00:840
802108,60cb5a63ad17394ee5fffe24,0000021800000218,4721,257,2,0.0,2021/06/17 16:15:07:779
802566,60cb5a75ad17394ee5ffffee,0000021800000218,4703,272,2,0.0,2021/06/17 16:15:23:082
803750,60cb5a9ead17394ee500048e,0000021800000218,4690,282,2,0.0,2021/06/17 16:15:41:656
804194,60cb5aaead17394ee500064a,0000021800000218,4686,286,2,0.0,2021/06/17 16:15:56:798
804384,60cb5ab8ad17394ee5000708,0000021800000218,4679,294,2,0.0,2021/06/17 16:16:11:995
804450,60cb5abcad17394ee500074a,0000021800000218,4674,303,2,0.0,2021/06/17 16:16:16:653
804566,60cb5ac2ad17394ee50007be,0000021800000218,4688,292,2,0.0,2021/06/17 16:17:01:088
805138,60cb5ad1ad17394ee50009fa,0000021800000218,4703,282,2,0.0,2021/06/17 16:17:02:167
805244,60cb5ad5ad17394ee5000a64,0000021800000218,4722,261,2,0.0,2021/06/17 16:17:08:004
807008,60cb5b0ead17394ee5001148,0000021800000218,4711,269,2,0.0,2021/06/17 16:17:10:379
840201,60cb5f31ad17394ee50092f1,0000021400000214,4324,766,2,4.0,2021/06/17 16:02:26:357
841403,60cb5f57ad17394ee50097a3,0000021400000214,4324,764,2,4.0,2021/06/17 16:03:09:559
843956,60cb5fb1ad17394ee500a19c,0000021800000218,4700,282,2,0.0,2021/06/17 16:17:16:202
844350,60cb5fbcad17394ee500a326,0000021800000218,4718,263,2,0.0,2021/06/17 16:18:19:191
845746,60cb5fe9ad17394ee500a89a,0000021800000218,4726,255,2,0.0,2021/06/17 16:18:20:408
852226,60cb60b7ad17394ee500c1ea,0000021800000218,4733,254,2,0.0,2021/06/17 16:19:49:119
899454,60cb65e4ad17394ee5017a66,0000021800000218,4739,255,2,0.0,2021/06/17 16:20:45:102
908315,60cb671028145e71d1679425,0000021800000218,4802,187,2,0.0,2021/06/17 17:15:28:865
908812,60cb6770eb4a6700bd6d06ca,0000021800000218,4749,258,2,0.0,2021/06/17 17:17:04:577
908820,60cb6771eb4a6700bd6d06d2,0000021400000214,4324,738,2,0.0,2021/06/17 17:17:05:043
908969,60cb6775eb4a6700bd6d0767,0000021800000218,4738,263,2,0.0,2021/06/17 17:17:09:261
909368,60cb6786a43b32bb9de56003,0000021800000218,4638,317,2,0.0,2021/06/17 17:17:26:768
909446,60cb678aa43b32bb9de56051,0000021400000214,4324,782,2,0.0,2021/06/17 17:17:30:724
912525,60cb67efa43b32bb9de56c58,0000021800000218,4652,304,2,0.0,2021/06/17 17:19:11:869
931651,60cb6a27a43b32bb9de5b70e,0000021800000218,4667,293,2,0.0,2021/06/17 17:19:17:679
931695,60cb6a28a43b32bb9de5b73a,0000021800000218,4682,280,2,0.0,2021/06/17 17:24:59:874
931783,60cb6a2aa43b32bb9de5b792,0000021800000218,4694,272,2,0.0,2021/06/17 17:25:50:069
931931,60cb6a2fa43b32bb9de5b826,0000021800000218,4709,262,2,0.0,2021/06/17 17:26:06:404
932125,60cb6a36a43b32bb9de5b8e8,0000021800000218,4721,251,2,0.0,2021/06/17 17:27:16:489
932203,60cb6a38a43b32bb9de5b936,0000021800000218,4730,244,2,0.0,2021/06/17 17:27:30:490
932249,60cb6a3aa43b32bb9de5b964,0000021800000218,4742,236,2,0.0,2021/06/17 17:27:36:297
932329,60cb6a3ca43b32bb9de5b9b4,0000021800000218,4745,241,2,0.0,2021/06/17 17:27:38:635
932375,60cb6a3da43b32bb9de5b9e2,0000021800000218,4755,230,2,0.0,2021/06/17 17:27:42:154
932461,60cb6a3fa43b32bb9de5ba38,0000021800000218,4760,226,2,0.0,2021/06/17 17:27:59:668
932505,60cb6a41a43b32bb9de5ba64,0000021800000218,4766,220,2,0.0,2021/06/17 17:28:06:699
932637,60cb6a44a43b32bb9de5bae8,0000021800000218,4766,226,2,0.0,2021/06/17 17:28:10:165
932855,60cb6a4aa43b32bb9de5bbc2,0000021800000218,4774,218,2,0.0,2021/06/17 17:28:23:021
932897,60cb6a4ba43b32bb9de5bbec,0000021800000218,4772,219,2,0.0,2021/06/17 17:28:25:380
933029,60cb6a4fa43b32bb9de5bc70,0000021800000218,4775,213,2,0.0,2021/06/17 17:28:28:862
933389,60cb6a59a43b32bb9de5bdd8,0000021800000218,4773,220,2,0.0,2021/06/17 17:28:30:032
933431,60cb6a5aa43b32bb9de5be02,0000021800000218,4778,211,2,0.0,2021/06/17 17:28:32:364
933471,60cb6a5ba43b32bb9de5be2a,0000021800000218,4782,208,2,0.0,2021/06/17 17:28:35:869
933509,60cb6a5da43b32bb9de5be50,0000021800000218,4782,207,2,0.0,2021/06/17 17:28:39:376
933535,60cb6a5ea43b32bb9de5be6a,0000021800000218,4782,204,2,0.0,2021/06/17 17:28:40:561
933565,60cb6a5fa43b32bb9de5be88,0000021800000218,4786,201,2,0.0,2021/06/17 17:28:42:904
933625,60cb6a61a43b32bb9de5bec4,0000021800000218,4785,202,2,0.0,2021/06/17 17:28:47:561
933827,60cb6a68a43b32bb9de5bf8e,0000021800000218,4785,201,2,0.0,2021/06/17 17:28:54:546
933915,60cb6a6ba43b32bb9de5bfe6,0000021800000218,4791,194,2,0.0,2021/06/17 17:28:56:868
934051,60cb6a6ea43b32bb9de5c06e,0000021800000218,4770,213,2,0.0,2021/06/17 17:28:58:060
934101,60cb6a6fa43b32bb9de5c0a0,0000021800000218,4765,221,2,0.0,2021/06/17 17:29:00:387
936303,60cb6aafa43b32bb9de5c93a,0000021800000218,4758,232,2,0.0,2021/06/17 17:29:01:574
937855,60cb6adda43b32bb9de5cf4a,0000021800000218,4765,222,2,0.0,2021/06/17 17:29:03:912
937983,60cb6ae1a43b32bb9de5cfca,0000021800000218,4759,230,2,0.0,2021/06/17 17:29:05:051
938061,60cb6ae3a43b32bb9de5d018,0000021800000218,4738,252,2,0.0,2021/06/17 17:29:08:563
938917,60cb6afea43b32bb9de5d370,0000021800000218,4748,239,2,0.0,2021/06/17 17:29:14:401
939079,60cb6b02a43b32bb9de5d412,0000021800000218,4747,246,2,0.0,2021/06/17 17:29:15:589
939233,60cb6b07a43b32bb9de5d4ac,0000021800000218,4754,238,2,0.0,2021/06/17 17:29:19:091
939263,60cb6b08a43b32bb9de5d4ca,0000021800000218,4759,236,2,0.0,2021/06/17 17:29:29:576
939487,60cb6b10a43b32bb9de5d5aa,0000021800000218,4763,231,2,0.0,2021/06/17 17:29:30:763
939537,60cb6b12a43b32bb9de5d5dc,0000021800000218,4768,224,2,0.0,2021/06/17 17:29:31:904
939583,60cb6b13a43b32bb9de5d60a,0000021800000218,4770,221,2,0.0,2021/06/17 17:29:33:091
939633,60cb6b14a43b32bb9de5d63c,0000021800000218,4747,241,2,0.0,2021/06/17 17:29:34:252
939675,60cb6b15a43b32bb9de5d666,0000021800000218,4750,243,2,0.0,2021/06/17 17:29:35:439
939723,60cb6b16a43b32bb9de5d696,0000021800000218,4757,233,2,0.0,2021/06/17 17:29:37:769
939765,60cb6b17a43b32bb9de5d6c0,0000021800000218,4764,226,2,0.0,2021/06/17 17:29:44:765
940015,60cb6b1ea43b32bb9de5d7ba,0000021800000218,4762,234,2,0.0,2021/06/17 17:29:47:104
940143,60cb6b22a43b32bb9de5d83a,0000021800000218,4740,250,2,0.0,2021/06/17 17:29:50:609
940223,60cb6b24a43b32bb9de5d88a,0000021800000218,4747,243,2,0.0,2021/06/17 17:29:51:761
940269,60cb6b25a43b32bb9de5d8b8,0000021800000218,4755,237,2,0.0,2021/06/17 17:30:55:966
940457,60cb6b2aa43b32bb9de5d974,0000021800000218,4758,236,2,0.0,2021/06/17 17:31:41:500
940499,60cb6b2ba43b32bb9de5d99e,0000021800000218,4764,227,2,0.0,2021/06/17 17:31:45:036
941611,60cb6b4ba43b32bb9de5ddf6,0000021800000218,4763,232,2,0.0,2021/06/17 17:31:47:361
941855,60cb6b52a43b32bb9de5deea,0000021800000218,4771,223,2,0.0,2021/06/17 17:32:14:200
941931,60cb6b54a43b32bb9de5df36,0000021800000218,4768,231,2,0.0,2021/06/17 17:32:18:885
942043,60cb6b58a43b32bb9de5dfa6,0000021800000218,4741,254,2,0.0,2021/06/17 17:32:23:549
942127,60cb6b5aa43b32bb9de5dffa,0000021800000218,4749,243,2,0.0,2021/06/17 17:32:24:692
942215,60cb6b5da43b32bb9de5e052,0000021800000218,4754,245,2,0.0,2021/06/17 17:32:32:890
942413,60cb6b64a43b32bb9de5e118,0000021800000218,4760,235,2,0.0,2021/06/17 17:32:34:034
942591,60cb6b69a43b32bb9de5e1ca,0000021800000218,4765,229,2,0.0,2021/06/17 17:32:35:225
942721,60cb6b6da43b32bb9de5e24c,0000021800000218,4768,222,2,0.0,2021/06/17 17:32:36:431
942849,60cb6b70a43b32bb9de5e2cc,0000021800000218,4769,220,2,0.0,2021/06/17 17:32:37:559
943535,60cb6b85a43b32bb9de5e57a,0000021800000218,4750,235,2,0.0,2021/06/17 17:32:38:747
943617,60cb6b88a43b32bb9de5e5cc,0000021800000218,4751,240,2,0.0,2021/06/17 17:32:39:894
943833,60cb6b8da43b32bb9de5e6a4,0000021800000218,4760,228,2,0.0,2021/06/17 17:32:46:890
944079,60cb6b94a43b32bb9de5e79a,0000021800000218,4766,222,2,0.0,2021/06/17 17:32:50:420
944287,60cb6b9aa43b32bb9de5e86a,0000021800000218,4763,230,2,0.0,2021/06/17 17:32:52:757
944331,60cb6b9ba43b32bb9de5e896,0000021800000218,4760,236,2,0.0,2021/06/17 17:32:53:901
944405,60cb6b9ea43b32bb9de5e8e0,0000021800000218,4769,226,2,0.0,2021/06/17 17:32:58:569
944529,60cb6ba1a43b32bb9de5e95c,0000021800000218,4770,230,2,0.0,2021/06/17 17:32:59:740
944627,60cb6ba5a43b32bb9de5e9be,0000021800000218,4773,226,2,0.0,2021/06/17 17:33:31:291
944751,60cb6ba9a43b32bb9de5ea3a,0000021800000218,4780,214,2,0.0,2021/06/17 17:33:38:279
944825,60cb6baca43b32bb9de5ea84,0000021800000218,4779,221,2,0.0,2021/06/17 17:33:40:617
944871,60cb6bada43b32bb9de5eab2,0000021800000218,4755,244,2,0.0,2021/06/17 17:33:44:100
944961,60cb6bafa43b32bb9de5eb0c,0000021800000218,4739,256,2,0.0,2021/06/17 17:33:46:453
945395,60cb6bbba43b32bb9de5ecbe,0000021800000218,4720,275,2,0.0,2021/06/17 17:33:49:937
945437,60cb6bbca43b32bb9de5ece8,0000021800000218,4735,259,2,0.0,2021/06/17 17:33:56:954
945481,60cb6bbda43b32bb9de5ed14,0000021800000218,4743,250,2,0.0,2021/06/17 17:34:01:634
945609,60cb6bc1a43b32bb9de5ed94,0000021800000218,4729,261,2,0.0,2021/06/17 17:34:05:129
945871,60cb6bc8a43b32bb9de5ee9a,0000021800000218,4739,250,2,0.0,2021/06/17 17:34:08:618
945995,60cb6bcba43b32bb9de5ef16,0000021800000218,4748,242,2,0.0,2021/06/17 17:34:29:641
946159,60cb6bd0a43b32bb9de5efba,0000021800000218,4756,236,2,0.0,2021/06/17 17:34:31:970
946233,60cb6bd2a43b32bb9de5f004,0000021800000218,4761,230,2,0.0,2021/06/17 17:34:37:781
946503,60cb6bdaa43b32bb9de5f112,0000021800000218,4765,225,2,0.0,2021/06/17 17:34:44:796
946569,60cb6bdda43b32bb9de5f154,0000021800000218,4769,219,2,0.0,2021/06/17 17:34:50:626
946607,60cb6bdea43b32bb9de5f17a,0000021800000218,4774,214,2,0.0,2021/06/17 17:34:51:818
946667,60cb6be0a43b32bb9de5f1b6,0000021800000218,4773,212,2,0.0,2021/06/17 17:34:54:134
946699,60cb6be1a43b32bb9de5f1d6,0000021800000218,4774,210,2,0.0,2021/06/17 17:34:57:630
947215,60cb6befa43b32bb9de5f3da,0000021800000218,4777,206,2,0.0,2021/06/17 17:35:01:154
947301,60cb6bf2a43b32bb9de5f430,0000021800000218,4776,208,2,0.0,2021/06/17 17:35:05:820
947333,60cb6bf3a43b32bb9de5f450,0000021800000218,4778,206,2,0.0,2021/06/17 17:35:08:174
947451,60cb6bf6a43b32bb9de5f4c6,0000021800000218,4778,209,2,0.0,2021/06/17 17:35:09:355
947575,60cb6bfaa43b32bb9de5f542,0000021800000218,4760,226,2,0.0,2021/06/17 17:35:11:682
947615,60cb6bfba43b32bb9de5f56a,0000021800000218,4761,229,2,0.0,2021/06/17 17:35:23:338
947655,60cb6bfca43b32bb9de5f592,0000021800000218,4768,221,2,0.0,2021/06/17 17:35:24:477
947699,60cb6bfda43b32bb9de5f5be,0000021800000218,4773,216,2,0.0,2021/06/17 17:35:25:686
947739,60cb6bffa43b32bb9de5f5e6,0000021800000218,4774,215,2,0.0,2021/06/17 17:35:29:183
947887,60cb6c03a43b32bb9de5f67a,0000021800000218,4773,221,2,0.0,2021/06/17 17:35:36:197
948077,60cb6c0aa43b32bb9de5f738,0000021800000218,4751,243,2,0.0,2021/06/17 17:35:39:701
948207,60cb6c0ea43b32bb9de5f7ba,0000021800000218,4730,263,2,0.0,2021/06/17 17:35:44:361
948251,60cb6c0fa43b32bb9de5f7e6,0000021800000218,4743,249,2,0.0,2021/06/17 17:35:46:681
948677,60cb6c1ba43b32bb9de5f990,0000021800000218,4750,240,2,0.0,2021/06/17 17:35:54:871
948759,60cb6c1da43b32bb9de5f9e2,0000021800000218,4751,238,2,0.0,2021/06/17 17:35:57:204
948801,60cb6c1ea43b32bb9de5fa0c,0000021800000218,4757,231,2,0.0,2021/06/17 17:35:58:346
948845,60cb6c1fa43b32bb9de5fa38,0000021800000218,4758,235,2,0.0,2021/06/17 17:36:00:694
949099,60cb6c26a43b32bb9de5fb36,0000021800000218,4761,230,2,0.0,2021/06/17 17:36:01:842
949215,60cb6c2aa43b32bb9de5fbaa,0000021800000218,4761,235,2,0.0,2021/06/17 17:36:15:856
949439,60cb6c31a43b32bb9de5fc8a,0000021800000218,4765,230,2,0.0,2021/06/17 17:36:18:238
949473,60cb6c32a43b32bb9de5fcac,0000021800000218,4752,238,2,0.0,2021/06/17 17:36:19:355
949675,60cb6c39a43b32bb9de5fd76,0000021800000218,4760,229,2,0.0,2021/06/17 17:36:22:870
949761,60cb6c3ba43b32bb9de5fdcc,0000021800000218,4766,223,2,0.0,2021/06/17 17:36:26:392
950231,60cb6c48a43b32bb9de5ffa2,0000021800000218,4764,230,2,0.0,2021/06/17 17:36:27:532
950271,60cb6c49a43b32bb9de5ffca,0000021800000218,4762,234,2,0.0,2021/06/17 17:36:28:714
950553,60cb6c51a43b32bb9de600e4,0000021800000218,4767,228,2,0.0,2021/06/17 17:36:29:898
951331,60cb6c6aa43b32bb9de603ee,0000021800000218,4768,226,2,0.0,2021/06/17 17:36:31:032
951669,60cb6c75a43b32bb9de60540,0000021800000218,4769,224,2,0.0,2021/06/17 17:36:35:734
951761,60cb6c77a43b32bb9de6059c,0000021800000218,4772,225,2,0.0,2021/06/17 17:36:42:735
952115,60cb6c81a43b32bb9de606fe,0000021800000218,4778,217,2,0.0,2021/06/17 17:36:46:222
952199,60cb6c85a43b32bb9de60752,0000021800000218,4774,226,2,0.0,2021/06/17 17:36:47:409
952231,60cb6c86a43b32bb9de60772,0000021800000218,4770,233,2,0.0,2021/06/17 17:36:59:062
952307,60cb6c88a43b32bb9de607be,0000021800000218,4776,226,2,0.0,2021/06/17 17:37:01:393
952345,60cb6c89a43b32bb9de607e4,0000021800000218,4777,219,2,0.0,2021/06/17 17:37:02:549
953239,60cb6ca2a43b32bb9de60b62,0000021800000218,4782,212,2,0.0,2021/06/17 17:37:03:745
953361,60cb6ca6a43b32bb9de60bdc,0000021800000218,4787,203,2,0.0,2021/06/17 17:37:10:746
953557,60cb6cada43b32bb9de60ca0,0000021800000218,4786,202,2,0.0,2021/06/17 17:37:14:210
953659,60cb6cb0a43b32bb9de60d06,0000021800000218,4787,198,2,0.0,2021/06/17 17:37:21:239
954269,60cb6cc0a43b32bb9de60f68,0000021800000218,4782,207,2,0.0,2021/06/17 17:37:22:386
954619,60cb6ccaa43b32bb9de610c6,0000021800000218,4778,213,2,0.0,2021/06/17 17:37:29:410
955885,60cb6cefa43b32bb9de615b8,0000021800000218,4775,220,2,0.0,2021/06/17 17:37:31:745
956351,60cb6cfca43b32bb9de6178a,0000021800000218,4773,221,2,0.0,2021/06/17 17:37:44:577
956433,60cb6cfea43b32bb9de617dc,0000021800000218,4768,226,2,0.0,2021/06/17 17:37:45:761
956513,60cb6d01a43b32bb9de6182c,0000021800000218,4768,231,2,0.0,2021/06/17 17:37:53:918
956555,60cb6d02a43b32bb9de61856,0000021800000218,4773,223,2,0.0,2021/06/17 17:38:18:458
956761,60cb6d09a43b32bb9de61924,0000021800000218,4774,219,2,0.0,2021/06/17 17:38:28:944
956789,60cb6d0aa43b32bb9de61940,0000021800000218,4781,208,2,0.0,2021/06/17 17:38:31:259
956883,60cb6d0da43b32bb9de6199e,0000021800000218,4759,227,2,0.0,2021/06/17 17:38:41:808
956987,60cb6d11a43b32bb9de61a06,0000021800000218,4758,232,2,0.0,2021/06/17 17:38:45:288
957029,60cb6d12a43b32bb9de61a30,0000021800000218,4760,227,2,0.0,2021/06/17 17:38:46:434
957109,60cb6d14a43b32bb9de61a80,0000021800000218,4764,222,2,0.0,2021/06/17 17:38:48:802
957359,60cb6d1da43b32bb9de61b7a,0000021800000218,4765,226,2,0.0,2021/06/17 17:38:49:961
957393,60cb6d1ea43b32bb9de61b9c,0000021800000218,4770,218,2,0.0,2021/06/17 17:39:14:473
957447,60cb6d20a43b32bb9de61bd2,0000021800000218,4774,210,2,0.0,2021/06/17 17:39:17:974
958837,60cb6d48a43b32bb9de62140,0000021800000218,4777,207,2,0.0,2021/06/17 17:39:24:992
958881,60cb6d49a43b32bb9de6216c,0000021800000218,4776,214,2,0.0,2021/06/17 17:39:28:492
960701,60cb6d7ca43b32bb9de62888,0000021800000218,4775,221,2,0.0,2021/06/17 17:39:44:841
962757,60cb6db8a43b32bb9de63090,0000021800000218,4774,220,2,0.0,2021/06/17 17:39:54:165
963153,60cb6dc2a43b32bb9de6321c,0000021800000218,4774,217,2,0.0,2021/06/17 17:40:31:518
963235,60cb6dc5a43b32bb9de6326e,0000021800000218,4773,215,2,0.0,2021/06/17 17:40:44:365
963459,60cb6dcca43b32bb9de6334e,0000021800000218,4776,211,2,0.0,2021/06/17 17:40:46:690
963589,60cb6dd0a43b32bb9de633d0,0000021800000218,4767,222,2,0.0,2021/06/17 17:40:49:011
964243,60cb6de3a43b32bb9de6365e,0000021800000218,4773,214,2,0.0,2021/06/17 17:40:50:193
964333,60cb6de5a43b32bb9de636b8,0000021800000218,4766,224,2,0.0,2021/06/17 17:40:57:176
